Date,Porcentaje,WUA,Area,Vulnerabilidad - Fenomeno nina,Vulnerabilidad - Fenomeno nino,Individuos totales,Individuos maduros,Individuos reproductibles,Huevos esperados,Pre-reclutas,Peso por individuo
2048-10-01,0.05,33107.858416621384,50827.72432852001,0.216,1.0,132431.43366648554,33107.858416621384,1655.3929208310692,32478809106.705578,162394.04553352788,9.853847221445008
2048-11-01,0.05,27578.357429366217,43318.088653757,0.216,1.0,110313.42971746487,27578.357429366217,1378.917871468311,27054368638.20826,135271.8431910413,9.198213774148076
2048-12-01,0.05,18823.664759428837,29115.61122137601,0.216,1.0,75294.65903771535,18823.664759428837,941.1832379714419,18466015128.999687,92330.07564499846,10.341115161510784
2049-01-01,0.05,15854.106180200071,25091.120648678992,1.0,1.0,63416.424720800285,15854.106180200071,792.7053090100036,15552878162.77627,77764.39081388136,13.471212600635567
2049-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,0.8281161601243539
2049-03-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,5.312824990081011
2049-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,9.378631606275327
2049-05-01,0.3,19207.857956883792,29724.880684374995,0.216,1.0,76831.43182753517,19207.857956883792,5762.357387065137,18842908655.703,565287.25967109,2.9708761945215834
2049-06-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,8.865246047095894
2049-07-01,0.05,19207.857956883792,29724.880684374995,0.216,1.0,76831.43182753517,19207.857956883792,960.3928978441896,18842908655.703,94214.54327851502,14.07620185236917
2049-08-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,16.3686149991944
2049-09-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,2.987942662108628
2049-10-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,9.796113414979605
2049-11-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,13.116924480891486
2049-12-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,2.601026410589121
2050-01-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,0.8654068697450534
2050-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,4.842435237931141
2050-03-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,5.488961659443914
2050-04-01,0.3,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,4505.800158125002,14733966517.068756,442018.99551206274,7.64924384526053
2050-05-01,0.3,16025.966095365124,25556.819196126,1.0,1.0,64103.864381460495,16025.966095365124,4807.789828609537,15721472739.553186,471644.1821865956,11.543531474375788
2050-06-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,6.1810425414731665
2050-07-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,8.374221990194934
2050-08-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,7.6754825883513025
2050-09-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,10.696596676007411
2050-10-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,18.577938471544254
2050-11-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,14.64923741611431
2050-12-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,1.1143962495278288
2051-01-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,5.09859751335293
2051-02-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,14.617132486445817
2051-03-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,19.291165383480138
2051-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,6.30940210448981
2051-05-01,0.3,20851.410474039392,32080.268656794,0.216,1.0,83405.64189615757,20851.410474039392,6255.423142211817,20455233675.032642,613657.0102509793,10.84805301685219
2051-06-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,1.6660904610057639
2051-07-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,10.940166553173146
2051-08-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,6.2886597601489385
2051-09-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,2.562535739726407
2051-10-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,1.492852481770253
2051-11-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,10.644961992350318
2051-12-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,4.7946533395303135
2052-01-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,5.930775213893798
2052-02-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,8.79954213171399
2052-03-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,3.812873860523748
2052-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,3.2556493968234976
2052-05-01,0.3,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,6035.863137510332,19737272459.658787,592118.1737897636,7.367657473575166
2052-06-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,17.20034652398266
2052-07-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,4.044976314384746
2052-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,10.186306559327573
2052-09-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,1.5061068087051686
2052-10-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,1.7434185261208817
2052-11-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,7.131558818827944
2052-12-01,0.05,16660.36566179785,26012.969913649995,0.216,1.0,66641.4626471914,16660.36566179785,833.0182830898925,16343818714.22369,81719.09357111846,13.972008438281021
2053-01-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,22.291529280461276
2053-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,11.04724681451768
2053-03-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,8.284973658474732
2053-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,2.8404363062398654
2053-05-01,0.3,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,5922.876308560334,19367805528.992294,581034.1658697688,16.400880473379296
2053-06-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,10.722929438462636
2053-07-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,3.037738708307319
2053-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,11.430606202589667
2053-09-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,9.974828029404616
2053-10-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,2.4066055666351436
2053-11-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,3.4740746102877393
2053-12-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,4.2669404858167646
2054-01-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,5.565759384187792
2054-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,10.051761154952159
2054-03-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,1.221630829112002
2054-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,9.856981883906982
2054-05-01,0.3,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,6035.863137510332,19737272459.658787,592118.1737897636,7.112523528668925
2054-06-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,1.821858156793338
2054-07-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,5.716915009709911
2054-08-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,6.991133078530542
2054-09-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,7.638495252760352
2054-10-01,0.05,33107.858416621384,50827.72432852001,0.216,1.0,132431.43366648554,33107.858416621384,1655.3929208310692,32478809106.705578,162394.04553352788,7.589429741230828
2054-11-01,0.05,33107.858416621384,50827.72432852001,0.216,1.0,132431.43366648554,33107.858416621384,1655.3929208310692,32478809106.705578,162394.04553352788,11.033451849654282
2054-12-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,3.1466090351549987
2055-01-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,11.820127165067536
2055-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,10.049666095105124
2055-03-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,8.893033814745369
2055-04-01,0.3,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,4859.796302164925,15891533908.079304,476746.01724237914,14.998735739646285
2055-05-01,0.3,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,5397.012458090629,17648230737.956356,529446.9221386907,4.024188258830058
2055-06-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,0.4143314506799989
2055-07-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,0.5703361268002487
2055-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,2.2876022442001016
2055-09-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,10.382521490943873
2055-10-01,0.05,20851.410474039392,32080.268656794,0.216,1.0,83405.64189615757,20851.410474039392,1042.5705237019697,20455233675.032642,102276.16837516324,5.107722578291468
2055-11-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,10.570282439018463
2055-12-01,0.05,16092.493548347811,25384.898371485004,0.216,1.0,64369.974193391245,16092.493548347811,804.6246774173906,15786736170.929203,78933.68085464601,7.580407860269609
2056-01-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,5.560557348543078
2056-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,6.9960864756861545
2056-03-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,2.0687148757946434
2056-04-01,0.3,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,6035.863137510332,19737272459.658787,592118.1737897636,13.108885918193485
2056-05-01,0.3,18823.664759428837,29115.61122137601,0.216,1.0,75294.65903771535,18823.664759428837,5647.099427828651,18466015128.999687,553980.4538699907,11.4121690655921
2056-06-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,5.418318841457704
2056-07-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,12.377810024479682
2056-08-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,2.1440984660337445
2056-09-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,17.41229724932098
2056-10-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,3.596068363393214
2056-11-01,0.05,22029.94923696273,34526.02895537,0.216,1.0,88119.79694785092,22029.94923696273,1101.4974618481365,21611380201.460438,108056.9010073022,5.352836926327741
2056-12-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,12.098781401011454
2057-01-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,17.340537315055784
2057-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,9.302506183184649
2057-03-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,4.862416409101056
2057-04-01,0.3,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,5202.583353811103,17012447566.962309,510373.42700886924,16.81795726273193
2057-05-01,0.3,19207.857956883792,29724.880684374995,0.216,1.0,76831.43182753517,19207.857956883792,5762.357387065137,18842908655.703,565287.25967109,10.99440566380136
2057-06-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,12.146777965497218
2057-07-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,2.0586146311544864
2057-08-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,2.3477328655692973
2057-09-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,4.066348593769389
2057-10-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,3.566918649687337
2057-11-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,7.154847309237555
2057-12-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,1.6125544162356888
2058-01-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,10.133128729816253
2058-02-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,8.858472864783728
2058-03-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,8.224006561434223
2058-04-01,0.3,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,6035.863137510332,19737272459.658787,592118.1737897636,8.66143051522544
2058-05-01,0.3,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,5922.876308560334,19367805528.992294,581034.1658697688,6.544142937894453
2058-06-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,10.366305010415903
2058-07-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,3.3539029910922586
2058-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,5.673645041412556
2058-09-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,14.761143753570023
2058-10-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,2.012367459156737
2058-11-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,1.2712370048215775
2058-12-01,0.05,16092.493548347811,25384.898371485004,0.216,1.0,64369.974193391245,16092.493548347811,804.6246774173906,15786736170.929203,78933.68085464601,1.9219889317737087
2059-01-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,5.195464788578906
2059-02-01,0.05,16025.966095349888,25556.819196126,1.0,1.0,64103.86438139955,16025.966095349888,801.2983047674944,15721472739.53824,78607.36369769121,11.970544356788695
2059-03-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,4.1083405895837615
2059-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,17.44215986546471
2059-05-01,0.3,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,6035.863137510332,19737272459.658787,592118.1737897636,7.327777499980256
2059-06-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,5.185267223738604
2059-07-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,5.722929362077678
2059-08-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,10.535405837119765
2059-09-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,13.899459620593941
2059-10-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,12.1647618017486
2059-11-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,8.194236283860826
2059-12-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,5.70364630366559
2060-01-01,0.05,16025.966095349888,25556.819196126,1.0,1.0,64103.86438139955,16025.966095349888,801.2983047674944,15721472739.53824,78607.36369769121,5.152461516833681
2060-02-01,0.05,16025.966095349888,25556.819196126,1.0,1.0,64103.86438139955,16025.966095349888,801.2983047674944,15721472739.53824,78607.36369769121,5.623027187091357
2060-03-01,0.05,16025.966095349888,25556.819196126,1.0,1.0,64103.86438139955,16025.966095349888,801.2983047674944,15721472739.53824,78607.36369769121,6.323858288557134
2060-04-01,0.3,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,4859.796302164925,15891533908.079304,476746.01724237914,4.692496937329524
2060-05-01,0.3,20851.410474039392,32080.268656794,0.216,1.0,83405.64189615757,20851.410474039392,6255.423142211817,20455233675.032642,613657.0102509793,7.6104786134884375
2060-06-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,3.3102152767823156
2060-07-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,12.085495684039447
2060-08-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,8.357984284922464
2060-09-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,12.487463451383753
2060-10-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,7.708119766764135
2060-11-01,0.05,25503.44713851221,39704.62414894997,0.216,1.0,102013.78855404884,25503.44713851221,1275.1723569256105,25018881642.880478,125094.40821440241,8.868014662555465
2060-12-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,0.5299861287050804
2061-01-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,10.254069949303197
2061-02-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,9.434620062694805
2061-03-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,8.925669508273046
2061-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,6.523218542509429
2061-05-01,0.3,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,5397.012458090629,17648230737.956356,529446.9221386907,4.768048466086698
2061-06-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,1.2758556613688459
2061-07-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,7.837366863476786
2061-08-01,0.05,20851.410474039392,32080.268656794,0.216,1.0,83405.64189615757,20851.410474039392,1042.5705237019697,20455233675.032642,102276.16837516324,0.46844057479469114
2061-09-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,13.147466434351179
2061-10-01,0.05,25503.44713851221,39704.62414894997,0.216,1.0,102013.78855404884,25503.44713851221,1275.1723569256105,25018881642.880478,125094.40821440241,3.014070729905404
2061-11-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,9.953728737057643
2061-12-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,18.07504950402662
2062-01-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,10.976082513480108
2062-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,2.2217600167715728
2062-03-01,0.05,16025.966095349888,25556.819196126,1.0,1.0,64103.86438139955,16025.966095349888,801.2983047674944,15721472739.53824,78607.36369769121,10.756039171812986
2062-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,5.049988155251176
2062-05-01,0.3,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,6035.863137510332,19737272459.658787,592118.1737897636,9.476179651302562
2062-06-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,9.797156925344392
2062-07-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,7.113494562850519
2062-08-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,10.262941383918502
